Country Name,"Series Name","2017","2022"
borrow.any.7,"CC BY-4.0","Borrowed any money, income, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, poorest 40% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
account.t.d.12,"CC BY-4.0","Account, in labor force (% age 15+)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), in labor force (% age 15+)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), in labor force (% age 15+)","Global Findex database","Access","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
account.t.d.4,"CC BY-4.0","Account, older (% age 25+)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), older (% age 25+)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), older (% age 25+)","Global Findex database","Access","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
account.t.d.11,"CC BY-4.0","Account, out of labor force (% age 15+)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), out of labor force (% age 15+)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), out of labor force (% age 15+)","Global Findex database","Access","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any,"CC BY-4.0","Borrowed any money (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year.","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year.","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
account.t.d.3,"CC BY-4.0","Account, young (% ages 15-24)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), young (% ages 15-24)","The percentage of respondents who report having an account (by themselves or together with someone else) at a bank or another type of financial institution (see the definition for "financial institution account") or report personally using a mobile money service in the past year (see the definition for "mobile money account"), young (% ages 15-24)","Global Findex database","Access","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.MM.d.12,"CC BY-4.0","Borrowed any money from a formal financial institution or using a mobile money account, in labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, in labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, in labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021 variable","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.MM.d.11,"CC BY-4.0","Borrowed any money from a formal financial institution or using a mobile money account, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, out of labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021 variable","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.MM.d.4,"CC BY-4.0","Borrowed any money from a formal financial institution or using a mobile money account, older (% age 25+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, older (% age 25+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, older (% age 25+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021 variable","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.MM.d.6,"CC BY-4.0","Borrowed any money from a formal financial institution or using a mobile money account, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, secondary education or more (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021 variable","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.MM.d.3,"CC BY-4.0","Borrowed any money from a formal financial institution or using a mobile money account, young (% ages 15-24)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, young (% ages 15-24)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution, or using a credit card, or using a mobile money account in the past year, young (% ages 15-24)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021 variable","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.12,"CC BY-4.0","Borrowed any money, in labor force (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, in labor force (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, in labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.8,"CC BY-4.0","Borrowed any money, income, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, richest 60% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.2,"CC BY-4.0","Borrowed any money, male (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, male (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, male (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.4,"CC BY-4.0","Borrowed any money, older (% age 25+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, older (% age 25+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, older (% age 25+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.11,"CC BY-4.0","Borrowed any money, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, out of labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.5,"CC BY-4.0","Borrowed any money, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, primary education or less (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.9,"CC BY-4.0","Borrowed any money, rural (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, rural (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, rural (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.6,"CC BY-4.0","Borrowed any money, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, secondary education or more (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.10,"CC BY-4.0","Borrowed any money, urban (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, urban (% age 15+)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, urban (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
borrow.any.3,"CC BY-4.0","Borrowed any money, young (% ages 15-24)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, young (% ages 15-24)","The percentage of respondents who report borrowing any money (by themselves or together with someone else) for any reason and from any source in the past year, young (% ages 15-24)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014,"CC BY-4.0","Borrowed for education or school fees (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year.","The percentage of respondents who report borrowing any money for education or school fees in the past year.","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.1,"CC BY-4.0","Borrowed for education or school fees, female (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, female (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, female (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.12,"CC BY-4.0","Borrowed for education or school fees, in labor force (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, in labor force (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, in labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.7,"CC BY-4.0","Borrowed for education or school fees, income, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, poorest 40% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.8,"CC BY-4.0","Borrowed for education or school fees, income, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, richest 60% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.2,"CC BY-4.0","Borrowed for education or school fees, male (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, male (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, male (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.4,"CC BY-4.0","Borrowed for education or school fees, older (% age 25+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, older (% age 25+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, older (% age 25+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.11,"CC BY-4.0","Borrowed for education or school fees, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, out of labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.5,"CC BY-4.0","Borrowed for education or school fees, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, primary education or less (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.9,"CC BY-4.0","Borrowed for education or school fees, rural (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, rural (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, rural (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.6,"CC BY-4.0","Borrowed for education or school fees, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, secondary education or more (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.10,"CC BY-4.0","Borrowed for education or school fees, urban (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, urban (% age 15+)","The percentage of respondents who report borrowing any money for education or school fees in the past year, urban (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.2014.3,"CC BY-4.0","Borrowed for education or school fees, young (% ages 15-24)","The percentage of respondents who report borrowing any money for education or school fees in the past year, young (% ages 15-24)","The percentage of respondents who report borrowing any money for education or school fees in the past year, young (% ages 15-24)","Global Findex database","Usage","Global Findex","Percent","Triennial","2014","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d,"CC BY-4.0","Borrowed for health or medical purposes (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year.","The percentage of respondents who report borrowing any money for health or medical purposes in the past year.","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.1,"CC BY-4.0","Borrowed for health or medical purposes, female (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, female (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, female (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.12,"CC BY-4.0","Borrowed for health or medical purposes, in labor force (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, in labor force (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, in labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.7,"CC BY-4.0","Borrowed for health or medical purposes, income, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, poorest 40% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.8,"CC BY-4.0","Borrowed for health or medical purposes, income, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, richest 60% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.2,"CC BY-4.0","Borrowed for health or medical purposes, male (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, male (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, male (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.4,"CC BY-4.0","Borrowed for health or medical purposes, older (% age 25+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, older (% age 25+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, older (% age 25+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.11,"CC BY-4.0","Borrowed for health or medical purposes, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, out of labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.5,"CC BY-4.0","Borrowed for health or medical purposes, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, primary education or less (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.9,"CC BY-4.0","Borrowed for health or medical purposes, rural (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, rural (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, rural (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.6,"CC BY-4.0","Borrowed for health or medical purposes, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, secondary education or more (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.10,"CC BY-4.0","Borrowed for health or medical purposes, urban (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, urban (% age 15+)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, urban (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin20.t.d.3,"CC BY-4.0","Borrowed for health or medical purposes, young (% ages 15-24)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, young (% ages 15-24)","The percentage of respondents who report borrowing any money for health or medical purposes in the past year, young (% ages 15-24)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d,"CC BY-4.0","Borrowed from a formal financial institution (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year.","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year.","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.1,"CC BY-4.0","Borrowed from a formal financial institution, female (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, female (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, female (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.12,"CC BY-4.0","Borrowed from a formal financial institution, in labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, in labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, in labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.7,"CC BY-4.0","Borrowed from a formal financial institution, income, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, poorest 40% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.8,"CC BY-4.0","Borrowed from a formal financial institution, income, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, richest 60% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.2,"CC BY-4.0","Borrowed from a formal financial institution, male (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, male (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, male (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.4,"CC BY-4.0","Borrowed from a formal financial institution, older (% age 25+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, older (% age 25+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, older (% age 25+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.11,"CC BY-4.0","Borrowed from a formal financial institution, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, out of labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.5,"CC BY-4.0","Borrowed from a formal financial institution, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, primary education or less (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.9,"CC BY-4.0","Borrowed from a formal financial institution, rural (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, rural (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, rural (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.6,"CC BY-4.0","Borrowed from a formal financial institution, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, secondary education or more (% ages 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, secondary education or more (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.10,"CC BY-4.0","Borrowed from a formal financial institution, urban (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, urban (% age 15+)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, urban (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22a.c.t.d.3,"CC BY-4.0","Borrowed from a formal financial institution, young (% ages 15-24)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, young (% ages 15-24)","The percentage of respondents who report borrowing any money from a bank or another type of financial institution or using a credit card in the past year, young (% ages 15-24)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d,"CC BY-4.0","Borrowed from a savings club (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year.","The percentage of respondents who report borrowing any money from an informal savings club in the past year.","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.1,"CC BY-4.0","Borrowed from a savings club, female (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, female (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, female (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.12,"CC BY-4.0","Borrowed from a savings club, in labor force (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, in labor force (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, in labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.7,"CC BY-4.0","Borrowed from a savings club, income, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, poorest 40% (% ages 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, poorest 40% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.8,"CC BY-4.0","Borrowed from a savings club, income, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, richest 60% (% ages 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, richest 60% (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.2,"CC BY-4.0","Borrowed from a savings club, male (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, male (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, male (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.4,"CC BY-4.0","Borrowed from a savings club, older (% age 25+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, older (% age 25+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, older (% age 25+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.11,"CC BY-4.0","Borrowed from a savings club, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, out of labor force (% age 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, out of labor force (% age 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
fin22c.t.d.5,"CC BY-4.0","Borrowed from a savings club, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, primary education or less (% ages 15+)","The percentage of respondents who report borrowing any money from an informal savings club in the past year, primary education or less (% ages 15+)","Global Findex database","Usage","Global Findex","Percent","Triennial","2021","Weighted average","https://datacatalog.worldbank.org/public-licenses#cc-by"
